CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating
1503,61,Female,103362,Monthly,13,Italian,Dinner,4,Casual,Dine-in,1,46,5,3,5
1504,24,Female,91710,Weekly,191,American,Dinner,4,Business,Takeaway,0,27,2,5,4
1505,47,Male,122351,Monthly,94,Indian,Lunch,7,Casual,Takeaway,0,10,3,3,5
1506,65,Female,54196,Monthly,189,Italian,Breakfast,4,Celebration,Dine-in,0,53,5,4,5
1507,30,Male,107646,Weekly,24,Chinese,Dinner,3,Casual,Takeaway,0,17,1,5,2
1508,46,Male,122931,Daily,112,American,Lunch,9,Celebration,Takeaway,1,7,2,2,5
1509,26,Female,149692,Weekly,110,Mexican,Dinner,5,Casual,Dine-in,1,46,5,2,1
1510,69,Female,49875,Daily,148,Mexican,Lunch,9,Celebration,Dine-in,1,44,3,3,2
1511,46,Female,141448,Monthly,69,American,Lunch,8,Celebration,Dine-in,1,11,2,2,1
1512,24,Male,37896,Weekly,93,Mexican,Dinner,2,Casual,Dine-in,1,16,3,4,5
1513,54,Female,85775,Weekly,111,Mexican,Dinner,6,Casual,Dine-in,0,25,2,5,1
1514,39,Female,105672,Weekly,108,American,Breakfast,9,Casual,Dine-in,1,28,5,5,4
1515,40,Male,149875,Weekly,116,Indian,Lunch,8,Celebration,Dine-in,0,36,3,4,3
1516,65,Male,143137,Monthly,178,Chinese,Breakfast,8,Celebration,Takeaway,1,57,5,5,1
1517,54,Female,22033,Rarely,55,Italian,Dinner,7,Business,Dine-in,0,1,4,4,4
1518,61,Male,21255,Weekly,185,Indian,Breakfast,7,Celebration,Dine-in,1,57,3,2,5
1519,18,Female,103045,Rarely,103,Mexican,Dinner,1,Celebration,Dine-in,0,59,3,1,1
1520,69,Male,24091,Rarely,142,Mexican,Lunch,5,Business,Takeaway,1,7,1,3,2
1521,44,Male,81973,Monthly,43,American,Dinner,4,Business,Takeaway,0,21,5,4,3
1522,57,Male,115715,Monthly,61,Chinese,Dinner,1,Business,Dine-in,1,5,2,1,5
1523,33,Male,142639,Weekly,13,Chinese,Dinner,8,Casual,Takeaway,0,11,3,2,1
1524,39,Female,108463,Monthly,145,Mexican,Lunch,9,Business,Dine-in,1,21,3,4,2
1525,68,Female,119506,Weekly,144,Italian,Lunch,7,Casual,Dine-in,1,59,2,4,3
1526,28,Female,125658,Rarely,63,American,Dinner,4,Business,Takeaway,1,58,3,5,2
1527,35,Female,111925,Weekly,101,Italian,Breakfast,3,Business,Takeaway,0,55,5,3,1
1528,32,Female,135133,Monthly,43,Chinese,Breakfast,2,Casual,Dine-in,0,39,5,2,5
1529,60,Female,36751,Rarely,60,Mexican,Lunch,5,Celebration,Takeaway,1,58,3,1,4
1530,65,Male,141511,Weekly,29,Indian,Lunch,2,Business,Dine-in,1,1,2,1,4
1531,24,Female,107139,Weekly,90,Italian,Dinner,8,Celebration,Takeaway,0,50,1,2,5
1532,51,Male,89971,Daily,55,Italian,Dinner,5,Casual,Takeaway,1,43,3,4,3
1533,25,Male,34376,Daily,184,Indian,Breakfast,1,Celebration,Takeaway,1,58,4,1,1
1534,66,Female,31297,Monthly,94,Chinese,Dinner,3,Celebration,Takeaway,1,54,2,5,2
1535,23,Female,95587,Weekly,95,Mexican,Breakfast,9,Business,Takeaway,1,16,5,5,1
1536,61,Male,130832,Weekly,92,Mexican,Lunch,8,Casual,Dine-in,1,42,4,2,5
1537,64,Male,25500,Weekly,198,American,Breakfast,8,Business,Takeaway,0,53,5,1,1
1538,56,Male,149720,Weekly,52,Chinese,Dinner,9,Business,Takeaway,0,2,2,4,1
1539,55,Male,22297,Weekly,115,American,Breakfast,7,Casual,Takeaway,0,45,2,1,4
1540,23,Male,78962,Daily,168,Chinese,Lunch,1,Celebration,Takeaway,0,3,2,1,1
1541,21,Female,68501,Weekly,47,Mexican,Breakfast,3,Celebration,Dine-in,0,28,4,5,1
1542,44,Male,28582,Weekly,64,American,Dinner,7,Casual,Dine-in,0,26,2,4,4
1543,18,Male,133720,Monthly,48,Mexican,Lunch,1,Casual,Takeaway,0,12,1,3,3
1544,19,Female,113705,Weekly,53,Indian,Breakfast,6,Business,Dine-in,0,21,5,3,1
1545,43,Female,38899,Weekly,111,American,Breakfast,3,Business,Dine-in,1,42,4,1,1
1546,25,Female,112619,Weekly,149,American,Breakfast,6,Casual,Dine-in,0,28,4,4,5
1547,61,Female,68472,Weekly,118,Indian,Dinner,5,Celebration,Takeaway,0,10,5,3,3
1548,63,Male,136199,Weekly,175,Italian,Dinner,6,Casual,Takeaway,1,26,3,5,4
1549,38,Male,98194,Weekly,60,Mexican,Breakfast,4,Casual,Dine-in,1,12,1,4,3
1550,56,Female,144894,Weekly,32,Chinese,Breakfast,9,Business,Takeaway,1,10,5,5,4
1551,21,Female,136315,Rarely,61,Mexican,Breakfast,6,Celebration,Takeaway,0,26,5,5,4
1552,23,Male,21547,Weekly,110,American,Dinner,5,Business,Dine-in,0,42,5,2,3
1553,43,Male,139813,Weekly,132,Italian,Dinner,3,Celebration,Dine-in,0,4,2,2,2
1554,54,Male,103833,Monthly,186,Chinese,Dinner,4,Business,Takeaway,0,32,3,5,1
1555,19,Female,27363,Weekly,93,Chinese,Lunch,7,Business,Takeaway,0,44,1,4,3
1556,21,Female,118917,Rarely,39,Indian,Breakfast,6,Business,Dine-in,1,31,3,5,5
1557,39,Male,131429,Weekly,72,Chinese,Breakfast,7,Celebration,Takeaway,0,44,3,2,4
1558,45,Female,45842,Monthly,14,Italian,Breakfast,7,Celebration,Takeaway,1,8,1,3,4
1559,59,Male,72005,Rarely,93,Italian,Breakfast,2,Celebration,Takeaway,0,0,3,2,2
1560,53,Male,48397,Weekly,122,Indian,Dinner,8,Celebration,Takeaway,1,5,4,2,2
1561,18,Female,64494,Weekly,143,Chinese,Lunch,9,Casual,Takeaway,1,53,4,3,1
1562,59,Female,109679,Weekly,57,American,Dinner,8,Celebration,Takeaway,1,15,2,3,3
1563,69,Male,29690,Monthly,32,Chinese,Breakfast,1,Casual,Dine-in,0,54,4,4,2
1564,45,Female,75974,Daily,161,Italian,Dinner,2,Celebration,Dine-in,1,48,5,1,5
1565,31,Male,61048,Weekly,154,Indian,Breakfast,3,Celebration,Takeaway,1,50,5,5,2
1566,66,Female,104867,Weekly,96,Mexican,Dinner,3,Casual,Takeaway,1,45,4,4,2
1567,33,Male,143546,Rarely,148,Italian,Dinner,5,Celebration,Takeaway,0,12,5,1,4
1568,63,Male,35533,Rarely,162,Chinese,Lunch,2,Casual,Dine-in,1,49,4,2,3
1569,24,Female,21776,Weekly,121,Chinese,Breakfast,8,Celebration,Dine-in,0,38,2,1,5
1570,19,Female,58718,Weekly,135,Indian,Lunch,9,Celebration,Takeaway,0,2,5,4,1
1571,27,Male,76018,Monthly,111,Indian,Lunch,2,Celebration,Dine-in,0,31,2,2,1
1572,38,Female,140359,Weekly,84,Chinese,Breakfast,5,Casual,Takeaway,0,41,3,4,2
1573,59,Male,57770,Daily,12,Indian,Dinner,2,Casual,Takeaway,0,49,1,3,4
1574,56,Male,147065,Rarely,100,American,Lunch,5,Casual,Takeaway,0,14,5,2,4
1575,41,Female,55059,Monthly,115,Indian,Lunch,6,Casual,Dine-in,0,32,3,5,1
1576,39,Male,28573,Monthly,59,Mexican,Breakfast,8,Business,Dine-in,1,13,4,3,4
1577,56,Male,64383,Monthly,65,Chinese,Breakfast,6,Celebration,Takeaway,0,59,1,1,5
1578,57,Male,34584,Daily,127,Italian,Breakfast,5,Casual,Takeaway,1,25,1,1,5
1579,43,Female,122235,Monthly,39,Indian,Dinner,1,Casual,Dine-in,0,53,1,1,2
1580,66,Female,85042,Monthly,76,Italian,Lunch,7,Celebration,Dine-in,1,8,2,5,2
1581,28,Male,111852,Daily,29,Mexican,Breakfast,3,Celebration,Takeaway,1,50,5,3,5
1582,32,Female,143434,Daily,183,Chinese,Breakfast,8,Celebration,Takeaway,0,35,4,4,5
1583,21,Female,143366,Weekly,171,Chinese,Dinner,3,Casual,Takeaway,1,34,3,2,1
1584,32,Female,102527,Weekly,119,Mexican,Lunch,3,Celebration,Takeaway,0,47,3,3,5
1585,42,Female,95678,Weekly,86,American,Breakfast,9,Casual,Dine-in,0,55,3,4,1
1586,56,Female,87771,Rarely,31,Chinese,Lunch,2,Celebration,Takeaway,0,21,1,2,5
1587,26,Male,128626,Daily,123,Mexican,Lunch,9,Celebration,Takeaway,1,30,2,3,2
1588,67,Female,146922,Weekly,102,Indian,Breakfast,6,Celebration,Dine-in,0,23,2,1,5
1589,65,Female,141793,Monthly,127,Mexican,Breakfast,5,Celebration,Takeaway,0,43,3,4,4
1590,28,Female,39440,Daily,46,Mexican,Breakfast,1,Casual,Dine-in,1,3,3,5,4
1591,64,Female,99384,Monthly,131,Italian,Breakfast,4,Business,Takeaway,0,48,5,3,1
1592,42,Male,107593,Weekly,60,Mexican,Lunch,7,Business,Dine-in,1,36,2,4,2
1593,32,Male,24011,Rarely,76,Mexican,Dinner,6,Business,Dine-in,1,40,2,5,2
1594,50,Female,44428,Rarely,188,Chinese,Lunch,4,Business,Takeaway,1,4,1,2,5
1595,45,Female,96495,Rarely,29,Chinese,Lunch,5,Business,Dine-in,0,10,5,5,3
1596,33,Male,116304,Rarely,157,Chinese,Lunch,9,Casual,Dine-in,0,18,3,5,1
1597,28,Male,109177,Rarely,135,Mexican,Dinner,2,Casual,Dine-in,0,8,4,3,1
1598,56,Male,135985,Weekly,145,American,Lunch,6,Business,Takeaway,1,56,1,1,5
1599,26,Male,147643,Weekly,102,Chinese,Lunch,5,Casual,Dine-in,1,10,5,4,4
1600,59,Female,24248,Weekly,190,Italian,Lunch,5,Celebration,Dine-in,0,30,4,2,1
1601,65,Female,55794,Rarely,45,Chinese,Lunch,8,Business,Takeaway,1,4,1,5,5
1602,66,Male,146812,Rarely,151,American,Lunch,1,Celebration,Takeaway,0,42,1,1,3
1603,59,Male,69161,Weekly,184,Mexican,Dinner,8,Casual,Dine-in,0,20,2,2,1
1604,26,Female,55076,Weekly,14,Indian,Lunch,7,Casual,Dine-in,1,50,4,4,2
1605,67,Male,126601,Rarely,130,Chinese,Breakfast,6,Celebration,Dine-in,0,6,1,2,4
1606,61,Female,86904,Weekly,150,Indian,Lunch,4,Business,Dine-in,0,4,4,2,5
1607,32,Male,36001,Monthly,115,Italian,Dinner,2,Celebration,Dine-in,0,36,1,1,2
1608,35,Female,105274,Rarely,191,Italian,Breakfast,1,Business,Takeaway,1,38,2,2,4
1609,65,Female,115678,Monthly,106,American,Lunch,6,Casual,Takeaway,1,38,2,2,2
1610,68,Male,112192,Weekly,62,Mexican,Lunch,8,Business,Dine-in,1,42,5,5,5
1611,52,Male,53917,Daily,84,Chinese,Breakfast,3,Business,Dine-in,1,53,2,5,2
1612,32,Male,121906,Weekly,30,Indian,Dinner,4,Celebration,Dine-in,0,56,4,5,3
1613,44,Female,110830,Rarely,118,Mexican,Breakfast,6,Casual,Takeaway,1,52,5,3,3
1614,41,Female,124737,Monthly,199,Mexican,Lunch,9,Business,Dine-in,0,17,3,5,1
1615,31,Female,80273,Weekly,93,Mexican,Dinner,5,Casual,Takeaway,1,30,1,4,2
1616,21,Female,132549,Rarely,51,Chinese,Dinner,1,Casual,Dine-in,1,48,1,2,3
1617,47,Female,74443,Weekly,186,Indian,Breakfast,4,Business,Dine-in,0,45,1,3,5
1618,34,Female,94230,Rarely,24,Chinese,Lunch,7,Casual,Takeaway,0,11,3,1,1
1619,19,Female,126012,Daily,105,Italian,Breakfast,1,Celebration,Takeaway,0,38,4,3,2
1620,57,Female,99346,Weekly,70,American,Breakfast,3,Casual,Dine-in,1,14,4,2,2
1621,45,Female,23533,Weekly,144,Italian,Lunch,9,Celebration,Dine-in,0,8,5,2,4
1622,38,Male,64091,Weekly,58,Italian,Lunch,2,Celebration,Takeaway,1,27,2,3,1
1623,39,Male,126059,Daily,20,Chinese,Breakfast,8,Casual,Takeaway,0,41,5,3,5
1624,63,Female,111672,Weekly,44,Indian,Lunch,1,Celebration,Dine-in,1,31,2,5,4
1625,69,Male,141562,Rarely,108,Italian,Dinner,3,Celebration,Dine-in,1,42,1,1,1
1626,34,Male,119511,Weekly,143,American,Lunch,4,Casual,Takeaway,0,17,1,3,2
1627,32,Male,103209,Weekly,104,Italian,Breakfast,1,Celebration,Takeaway,0,5,5,3,3
1628,65,Male,49626,Monthly,168,Mexican,Breakfast,2,Business,Dine-in,0,56,3,5,4
1629,40,Male,111611,Weekly,157,Mexican,Breakfast,6,Celebration,Dine-in,1,31,1,4,3
1630,58,Female,142324,Monthly,125,Indian,Dinner,7,Celebration,Dine-in,0,57,3,5,2
1631,25,Female,119378,Rarely,179,Chinese,Breakfast,5,Casual,Takeaway,1,5,4,4,2
1632,34,Male,20381,Weekly,13,Chinese,Breakfast,1,Celebration,Dine-in,1,11,3,1,2
1633,62,Male,82426,Weekly,103,Indian,Breakfast,7,Casual,Takeaway,0,29,2,4,4
1634,51,Male,53853,Rarely,74,Mexican,Breakfast,9,Celebration,Dine-in,0,54,5,4,1
1635,39,Male,148048,Weekly,97,Indian,Lunch,7,Celebration,Dine-in,1,32,5,4,3
1636,20,Male,48167,Monthly,85,Mexican,Breakfast,3,Celebration,Takeaway,0,39,1,2,1
1637,58,Female,108236,Weekly,167,Indian,Breakfast,2,Business,Takeaway,0,48,3,3,3
1638,52,Male,84329,Weekly,109,Mexican,Dinner,5,Casual,Takeaway,0,42,3,1,1
1639,67,Male,78267,Weekly,190,Mexican,Dinner,6,Casual,Dine-in,0,45,3,1,1
1640,52,Male,109256,Weekly,176,Chinese,Breakfast,2,Casual,Takeaway,0,32,5,2,4
1641,44,Male,136833,Rarely,99,Chinese,Lunch,2,Casual,Dine-in,0,16,5,2,5
1642,41,Male,101756,Rarely,100,Italian,Lunch,7,Celebration,Dine-in,0,52,4,1,2
1643,21,Male,93295,Monthly,199,Italian,Lunch,3,Casual,Takeaway,0,26,1,5,2
1644,33,Female,137035,Weekly,118,Mexican,Dinner,9,Business,Dine-in,0,39,1,4,5
1645,42,Female,60411,Daily,150,Indian,Breakfast,1,Business,Dine-in,0,7,3,2,1
1646,37,Female,54251,Weekly,144,Chinese,Breakfast,7,Casual,Dine-in,0,34,1,5,5
1647,40,Male,97473,Weekly,79,Chinese,Breakfast,3,Celebration,Dine-in,1,55,4,5,2
1648,60,Male,115060,Monthly,135,Italian,Lunch,4,Celebration,Takeaway,0,38,2,5,5
1649,59,Female,95332,Monthly,150,American,Dinner,9,Celebration,Dine-in,0,15,5,4,3
1650,68,Female,62522,Monthly,68,Mexican,Breakfast,2,Celebration,Takeaway,1,57,2,1,1
1651,18,Male,127069,Weekly,91,Chinese,Dinner,7,Business,Dine-in,0,35,2,2,3
1652,20,Female,112421,Weekly,95,Mexican,Dinner,1,Celebration,Takeaway,1,13,3,5,4
1653,29,Female,40070,Daily,116,Mexican,Dinner,1,Business,Dine-in,0,59,1,5,5
1654,57,Female,139738,Rarely,138,Indian,Lunch,5,Celebration,Takeaway,1,22,3,3,2
1655,47,Female,40978,Rarely,64,Mexican,Lunch,8,Celebration,Dine-in,0,14,1,3,2
1656,20,Male,113518,Rarely,187,American,Lunch,3,Business,Takeaway,0,19,5,2,4
1657,56,Female,146889,Monthly,163,American,Lunch,8,Celebration,Takeaway,1,5,1,3,2
1658,52,Female,119741,Rarely,107,Chinese,Lunch,9,Celebration,Takeaway,1,28,3,2,5
1659,49,Female,71896,Monthly,150,American,Dinner,2,Casual,Dine-in,1,10,2,5,2
1660,50,Male,22310,Weekly,57,Chinese,Lunch,4,Business,Dine-in,0,37,4,3,1
1661,50,Male,106183,Daily,157,Chinese,Dinner,3,Business,Dine-in,0,52,4,2,2
1662,21,Female,85528,Weekly,29,Mexican,Dinner,7,Casual,Dine-in,0,10,2,1,1
1663,23,Male,141865,Rarely,52,Italian,Dinner,8,Business,Dine-in,1,39,4,2,3
1664,31,Male,146678,Rarely,68,Mexican,Breakfast,7,Celebration,Dine-in,1,12,2,2,1
1665,23,Female,130911,Weekly,29,Chinese,Breakfast,6,Casual,Takeaway,0,19,2,3,1
1666,38,Female,91480,Monthly,146,Chinese,Breakfast,8,Celebration,Takeaway,0,36,4,3,1
1667,45,Female,47391,Rarely,78,American,Breakfast,6,Celebration,Dine-in,1,27,5,3,4
1668,64,Male,85559,Weekly,92,Italian,Lunch,1,Business,Dine-in,0,27,3,3,1
1669,29,Female,53499,Monthly,62,Indian,Dinner,7,Casual,Takeaway,1,7,4,1,3
1670,50,Male,119160,Weekly,50,Chinese,Breakfast,1,Casual,Takeaway,0,51,4,1,1
1671,32,Female,62341,Monthly,168,Italian,Breakfast,2,Business,Takeaway,0,17,2,4,1
1672,49,Male,25599,Daily,74,Chinese,Lunch,1,Casual,Takeaway,0,58,2,2,5
1673,49,Male,47125,Monthly,84,American,Lunch,9,Celebration,Takeaway,1,47,2,1,4
1674,57,Male,75696,Weekly,14,American,Lunch,9,Celebration,Dine-in,1,15,3,3,5
1675,49,Female,58354,Weekly,76,Mexican,Lunch,7,Business,Dine-in,0,27,2,4,5
1676,68,Female,122483,Weekly,67,Mexican,Dinner,6,Casual,Dine-in,0,17,2,4,3
1677,37,Male,91366,Daily,70,Indian,Dinner,8,Business,Takeaway,1,15,2,4,1
1678,40,Female,119707,Weekly,30,Chinese,Breakfast,3,Business,Takeaway,1,37,5,2,1
1679,23,Male,141766,Weekly,112,Chinese,Dinner,1,Celebration,Takeaway,1,28,4,3,2
1680,53,Male,100270,Rarely,164,Mexican,Dinner,8,Casual,Takeaway,0,25,2,5,1
1681,40,Female,138883,Monthly,133,American,Lunch,1,Casual,Dine-in,1,18,5,1,1
1682,53,Male,139385,Weekly,67,Mexican,Lunch,8,Celebration,Takeaway,1,23,2,4,3
1683,54,Female,89908,Rarely,175,Mexican,Lunch,4,Business,Dine-in,0,59,5,2,4
1684,18,Female,127039,Monthly,50,Indian,Breakfast,5,Celebration,Dine-in,0,42,1,1,4
1685,63,Male,99163,Monthly,59,Chinese,Breakfast,3,Business,Dine-in,1,2,3,5,2
1686,39,Female,73692,Weekly,32,Indian,Breakfast,8,Business,Takeaway,0,31,2,2,2
1687,33,Female,89413,Weekly,120,Chinese,Lunch,8,Celebration,Takeaway,1,20,5,5,1
1688,45,Male,49734,Monthly,128,American,Dinner,7,Business,Takeaway,0,1,5,3,4
1689,29,Male,37774,Monthly,23,Italian,Lunch,9,Celebration,Dine-in,1,28,5,1,3
1690,23,Female,115111,Weekly,139,Mexican,Lunch,8,Casual,Dine-in,0,42,1,5,3
1691,48,Male,114505,Rarely,125,Chinese,Lunch,1,Business,Takeaway,1,41,3,1,1
1692,56,Female,138573,Weekly,180,American,Lunch,8,Celebration,Takeaway,0,9,4,5,2
1693,34,Female,122001,Weekly,42,Italian,Lunch,7,Business,Dine-in,0,17,5,3,5
1694,65,Male,115473,Daily,119,Mexican,Breakfast,4,Business,Takeaway,1,16,2,3,5
1695,46,Female,84003,Monthly,78,Italian,Dinner,8,Celebration,Takeaway,0,35,4,5,1
1696,31,Male,126324,Monthly,139,Indian,Breakfast,2,Celebration,Dine-in,0,1,1,2,4
1697,47,Male,114632,Monthly,126,American,Breakfast,9,Celebration,Dine-in,1,38,2,4,1
1698,19,Male,69552,Weekly,13,Mexican,Breakfast,5,Business,Dine-in,1,10,1,5,2
1699,28,Male,40982,Weekly,39,Indian,Dinner,2,Celebration,Dine-in,1,39,3,3,3
1700,54,Female,48017,Rarely,55,Mexican,Dinner,6,Celebration,Takeaway,1,26,5,1,4
1701,43,Female,22176,Daily,118,Italian,Breakfast,1,Celebration,Dine-in,1,14,3,5,3
1702,40,Male,45033,Monthly,172,American,Lunch,7,Celebration,Dine-in,0,18,5,1,5
1703,56,Female,69702,Daily,135,Italian,Lunch,9,Celebration,Dine-in,0,37,3,3,3
1704,44,Female,60824,Weekly,143,Mexican,Dinner,4,Celebration,Takeaway,1,44,1,1,5
1705,54,Female,68477,Monthly,70,American,Dinner,8,Business,Takeaway,0,53,2,4,3
1706,56,Female,142876,Rarely,136,Mexican,Breakfast,8,Business,Dine-in,0,57,4,1,3
1707,61,Female,22836,Weekly,116,Chinese,Lunch,1,Celebration,Takeaway,0,9,5,3,2
1708,59,Female,36190,Weekly,183,Chinese,Lunch,7,Business,Dine-in,0,43,3,5,1
1709,22,Female,106195,Weekly,86,Mexican,Breakfast,5,Celebration,Takeaway,0,56,4,3,1
1710,31,Male,123053,Rarely,114,Indian,Lunch,6,Business,Takeaway,0,26,3,4,3
1711,33,Female,109280,Monthly,145,Italian,Breakfast,4,Business,Dine-in,0,57,3,4,4
1712,41,Male,21188,Weekly,40,Chinese,Dinner,5,Casual,Dine-in,1,27,4,1,5
1713,50,Female,87269,Rarely,79,Indian,Dinner,2,Business,Takeaway,0,22,3,5,5
1714,36,Female,139577,Daily,169,American,Lunch,7,Celebration,Takeaway,0,57,3,1,2
1715,31,Male,112242,Monthly,198,Indian,Dinner,9,Casual,Dine-in,0,8,3,3,5
1716,62,Male,137593,Weekly,90,Italian,Lunch,9,Casual,Dine-in,0,28,3,3,4
1717,47,Female,141099,Monthly,136,American,Breakfast,7,Celebration,Takeaway,1,54,5,3,2
1718,24,Male,99995,Weekly,123,Indian,Breakfast,3,Business,Takeaway,0,0,5,2,5
1719,37,Male,56921,Rarely,33,Italian,Dinner,1,Business,Takeaway,0,7,4,3,3
1720,18,Female,126043,Weekly,141,Indian,Lunch,5,Business,Takeaway,0,57,4,3,1
1721,52,Female,132477,Monthly,21,Italian,Breakfast,4,Casual,Dine-in,1,35,2,4,1
1722,48,Male,29230,Rarely,197,Chinese,Breakfast,1,Celebration,Takeaway,1,32,3,3,5
1723,51,Female,47925,Monthly,141,Italian,Dinner,4,Casual,Takeaway,0,13,1,1,3
1724,45,Female,125667,Monthly,103,American,Breakfast,4,Casual,Takeaway,1,10,4,3,2
1725,29,Male,136154,Monthly,89,Chinese,Lunch,9,Casual,Takeaway,1,8,1,1,3
1726,65,Female,110089,Weekly,191,Italian,Dinner,2,Celebration,Dine-in,0,38,3,3,3
1727,32,Female,97066,Monthly,110,Indian,Dinner,6,Casual,Dine-in,1,36,4,2,2
1728,31,Male,86265,Weekly,163,Italian,Lunch,1,Casual,Takeaway,0,6,1,1,4
1729,34,Male,23261,Rarely,85,Chinese,Dinner,2,Business,Takeaway,0,55,2,2,1
1730,56,Male,27157,Monthly,145,Italian,Lunch,2,Celebration,Dine-in,0,33,3,4,1
1731,63,Male,114530,Weekly,29,Indian,Breakfast,5,Celebration,Takeaway,1,30,5,4,4
1732,61,Male,133659,Monthly,189,Indian,Lunch,9,Business,Dine-in,0,55,4,1,4
1733,23,Female,132550,Rarely,13,Italian,Lunch,2,Celebration,Dine-in,0,16,3,1,4
1734,24,Male,127635,Weekly,107,Italian,Breakfast,5,Business,Dine-in,0,56,4,3,5
1735,40,Female,135702,Weekly,89,American,Breakfast,9,Business,Takeaway,1,2,5,1,3
1736,35,Female,45527,Monthly,144,Mexican,Dinner,4,Celebration,Takeaway,1,47,5,4,5
1737,19,Male,119996,Monthly,94,American,Dinner,3,Business,Dine-in,0,9,2,4,5
1738,56,Female,115592,Rarely,45,American,Lunch,1,Celebration,Dine-in,0,21,5,1,4
1739,30,Female,25592,Weekly,13,Italian,Breakfast,9,Business,Takeaway,1,7,5,1,2
1740,60,Male,81757,Weekly,154,Chinese,Dinner,3,Celebration,Dine-in,1,12,1,4,2
1741,54,Male,25409,Weekly,179,Indian,Breakfast,4,Celebration,Dine-in,1,53,1,3,2
1742,65,Female,142871,Rarely,185,American,Lunch,6,Celebration,Dine-in,0,21,5,1,3
1743,28,Male,102872,Rarely,61,Italian,Breakfast,7,Casual,Takeaway,1,33,2,3,2
1744,47,Female,110978,Daily,103,Mexican,Dinner,9,Casual,Dine-in,1,40,5,5,2
1745,57,Female,52402,Weekly,171,Italian,Dinner,2,Celebration,Dine-in,0,1,4,5,1
1746,18,Male,28621,Weekly,133,Italian,Dinner,8,Celebration,Dine-in,0,45,1,4,3
1747,19,Male,103067,Weekly,127,Mexican,Lunch,9,Casual,Dine-in,0,13,2,4,2
1748,47,Male,42046,Rarely,10,Italian,Dinner,2,Celebration,Dine-in,0,13,5,4,5
1749,66,Male,142256,Weekly,108,Chinese,Dinner,6,Celebration,Dine-in,0,22,4,1,1
1750,30,Male,78221,Weekly,55,Italian,Breakfast,6,Business,Dine-in,1,32,1,5,5
1751,32,Male,111015,Weekly,142,Italian,Breakfast,9,Casual,Dine-in,0,15,5,2,2
1752,50,Male,146080,Rarely,13,Indian,Dinner,7,Business,Dine-in,0,31,5,1,2
1753,22,Male,69116,Monthly,141,Indian,Dinner,6,Celebration,Dine-in,1,45,3,3,4
1754,50,Male,38986,Daily,56,Italian,Dinner,4,Celebration,Takeaway,1,20,4,1,1
1755,54,Female,113052,Weekly,166,Italian,Dinner,7,Casual,Takeaway,0,56,1,5,1
1756,58,Female,20670,Weekly,107,American,Dinner,7,Casual,Dine-in,0,47,1,4,4
1757,35,Female,133640,Daily,49,Italian,Dinner,5,Celebration,Takeaway,0,23,1,1,4
1758,28,Female,67481,Rarely,152,Indian,Breakfast,8,Business,Dine-in,0,42,3,4,1
1759,22,Male,121659,Weekly,187,American,Breakfast,8,Business,Dine-in,1,14,4,3,5
1760,47,Male,63788,Weekly,34,Italian,Lunch,8,Casual,Takeaway,1,45,3,2,5
1761,36,Male,109821,Rarely,149,Indian,Lunch,2,Casual,Takeaway,0,20,2,5,3
1762,50,Female,23878,Rarely,145,Chinese,Dinner,3,Business,Dine-in,0,33,1,2,5
1763,42,Male,107561,Monthly,53,American,Lunch,1,Business,Dine-in,0,21,1,5,5
1764,19,Male,116077,Weekly,145,Chinese,Dinner,7,Casual,Takeaway,0,44,1,5,1
1765,44,Female,37635,Weekly,67,American,Lunch,3,Casual,Takeaway,0,53,5,5,5
1766,49,Male,22520,Rarely,78,Indian,Dinner,7,Business,Takeaway,1,41,5,4,3
1767,51,Male,29246,Weekly,84,Mexican,Lunch,2,Business,Dine-in,0,43,2,3,1
1768,23,Female,69740,Daily,52,Italian,Dinner,4,Business,Takeaway,0,19,3,5,1
1769,37,Male,148982,Daily,55,Chinese,Dinner,7,Business,Dine-in,1,26,5,5,3
1770,48,Female,73847,Daily,81,Mexican,Dinner,8,Celebration,Takeaway,0,34,3,1,2
1771,63,Male,98520,Rarely,189,Mexican,Dinner,5,Celebration,Takeaway,0,40,4,2,2
1772,51,Female,91956,Daily,162,Italian,Lunch,6,Casual,Takeaway,1,6,2,4,4
1773,63,Male,98946,Rarely,49,Italian,Lunch,5,Business,Dine-in,1,2,2,2,1
1774,53,Male,81795,Monthly,114,American,Breakfast,3,Celebration,Dine-in,1,49,2,3,1
1775,52,Male,125636,Monthly,71,American,Lunch,2,Casual,Takeaway,1,22,4,5,4
1776,45,Female,149856,Rarely,45,Italian,Lunch,2,Casual,Dine-in,0,33,5,4,3
1777,41,Female,101741,Rarely,59,Chinese,Lunch,3,Casual,Dine-in,1,15,3,3,4
1778,57,Male,89008,Daily,90,Mexican,Dinner,6,Celebration,Takeaway,0,43,4,2,3
1779,68,Male,104486,Daily,87,Chinese,Breakfast,2,Business,Dine-in,0,48,2,3,3
1780,36,Female,143662,Monthly,57,Chinese,Lunch,4,Business,Takeaway,0,37,4,3,4
1781,48,Female,87299,Weekly,36,Mexican,Breakfast,9,Casual,Dine-in,0,50,1,5,3
1782,28,Female,88464,Monthly,105,Indian,Lunch,8,Celebration,Dine-in,0,50,3,2,1
1783,42,Male,112376,Monthly,99,Indian,Lunch,9,Celebration,Takeaway,1,48,5,3,5
